# Source: EPA Power Profiler crosswalk (USEPA/power-profiler GitHub, eGRID2023).
# (zip, wires utility) grain — feeds zip_supplier_candidates for non-CCA rows.
zip,state,eiaid,utility_name,subregion,predominant
78027,TX,1175,"Bandera Electric Coop, Inc",ERCT,TRUE
78027,TX,14626,"Pedernales Electric Coop, Inc",ERCT,FALSE
78028,TX,1175,"Bandera Electric Coop, Inc",ERCT,TRUE
78028,TX,3282,"Central Texas Elec Coop, Inc",ERCT,FALSE
78028,TX,28604,Kerrville Public Utility Board,ERCT,FALSE
78029,TX,1175,"Bandera Electric Coop, Inc",ERCT,TRUE
78039,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78039,TX,12268,"Medina Electric Coop, Inc",ERCT,FALSE
78040,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78041,TX,12268,"Medina Electric Coop, Inc",ERCT,TRUE
78042,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78043,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78043,TX,1209,Medina Electric Coop Inc,ERCT,FALSE
78044,TX,12268,"Medina Electric Coop, Inc",ERCT,TRUE
78045,TX,12268,"Medina Electric Coop, Inc",ERCT,TRUE
78045,TX,16057,"Rio Grande Electric Coop, Inc",ERCT,FALSE
78046,TX,12268,"Medina Electric Coop, Inc",ERCT,TRUE
78049,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78050,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78052,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78052,TX,10009,Karnes Electric Coop Inc,ERCT,FALSE
78052,TX,12268,"Medina Electric Coop, Inc",ERCT,FALSE
78054,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78055,TX,1175,"Bandera Electric Coop, Inc",ERCT,TRUE
78056,TX,1175,"Bandera Electric Coop, Inc",ERCT,TRUE
78056,TX,12268,"Medina Electric Coop, Inc",ERCT,FALSE
78056,TX,16604,City of San Antonio - (TX),ERCT,FALSE
78057,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78057,TX,12268,"Medina Electric Coop, Inc",ERCT,FALSE
78058,TX,1175,"Bandera Electric Coop, Inc",ERCT,TRUE
78058,TX,14626,"Pedernales Electric Coop, Inc",ERCT,FALSE
78058,TX,3282,"Central Texas Elec Coop, Inc",ERCT,FALSE
78059,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78059,TX,10009,Karnes Electric Coop Inc,ERCT,FALSE
78060,TX,16627,San Patricio Electric Coop Inc,ERCT,TRUE
78061,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78061,TX,12268,"Medina Electric Coop, Inc",ERCT,FALSE
78062,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78063,TX,1175,"Bandera Electric Coop, Inc",ERCT,TRUE
78063,TX,16604,City of San Antonio - (TX),ERCT,FALSE
78064,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78064,TX,10009,Karnes Electric Coop Inc,ERCT,FALSE
78065,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78065,TX,10009,Karnes Electric Coop Inc,ERCT,FALSE
78066,TX,1175,"Bandera Electric Coop, Inc",ERCT,TRUE
78066,TX,12268,"Medina Electric Coop, Inc",ERCT,FALSE
78066,TX,16604,City of San Antonio - (TX),ERCT,FALSE
78067,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78067,TX,1209,Medina Electric Coop Inc,ERCT,FALSE
78069,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78069,TX,10009,Karnes Electric Coop Inc,ERCT,FALSE
78070,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78070,TX,14626,"Pedernales Electric Coop, Inc",ERCT,FALSE
78071,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78071,TX,16627,San Patricio Electric Coop Inc,ERCT,FALSE
78072,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78072,TX,13830,Nueces Electric Cooperative,ERCT,FALSE
78072,TX,12268,"Medina Electric Coop, Inc",ERCT,FALSE
78072,TX,16627,San Patricio Electric Coop Inc,ERCT,FALSE
78073,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78073,TX,10009,Karnes Electric Coop Inc,ERCT,FALSE
78074,TX,1175,"Bandera Electric Coop, Inc",ERCT,TRUE
78075,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78076,TX,12268,"Medina Electric Coop, Inc",ERCT,TRUE
78101,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78101,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,FALSE
78102,TX,16627,San Patricio Electric Coop Inc,ERCT,TRUE
78104,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78107,TX,16627,San Patricio Electric Coop Inc,ERCT,TRUE
78108,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78108,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,FALSE
78108,TX,14626,"Pedernales Electric Coop, Inc",ERCT,FALSE
78109,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78111,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78111,TX,19806,"Victoria Electric Coop, Inc",ERCT,FALSE
78112,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78112,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,FALSE
78112,TX,10009,Karnes Electric Coop Inc,ERCT,FALSE
78113,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,TRUE
78113,TX,10009,Karnes Electric Coop Inc,ERCT,FALSE
78114,TX,6427,City of Floresville,ERCT,TRUE
78114,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,FALSE
78114,TX,10009,Karnes Electric Coop Inc,ERCT,FALSE
78114,TX,16604,City of San Antonio - (TX),ERCT,FALSE
78115,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,TRUE
78116,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,TRUE
78116,TX,10009,Karnes Electric Coop Inc,ERCT,FALSE
78116,TX,19806,"Victoria Electric Coop, Inc",ERCT,FALSE
78117,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78118,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78118,TX,19806,"Victoria Electric Coop, Inc",ERCT,FALSE
78119,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78119,TX,16627,San Patricio Electric Coop Inc,ERCT,FALSE
78121,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78121,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,FALSE
78122,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,TRUE
78123,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,TRUE
78124,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78124,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,FALSE
78124,TX,14626,"Pedernales Electric Coop, Inc",ERCT,FALSE
78125,TX,16627,San Patricio Electric Coop Inc,ERCT,TRUE
78130,TX,1892,"Bluebonnet Electric Coop, Inc",ERCT,TRUE
78130,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,FALSE
78130,TX,13418,City of New Braunfels - (TX),ERCT,FALSE
78130,TX,14626,"Pedernales Electric Coop, Inc",ERCT,FALSE
78131,TX,13418,City of New Braunfels - (TX),ERCT,TRUE
78132,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78132,TX,14626,"Pedernales Electric Coop, Inc",ERCT,FALSE
78132,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,FALSE
78133,TX,14626,"Pedernales Electric Coop, Inc",ERCT,TRUE
78135,TX,14626,"Pedernales Electric Coop, Inc",ERCT,TRUE
78140,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,TRUE
78140,TX,10009,Karnes Electric Coop Inc,ERCT,FALSE
78141,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78141,TX,19806,"Victoria Electric Coop, Inc",ERCT,FALSE
78142,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78143,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,TRUE
78144,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78145,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78146,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78147,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78148,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78148,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,FALSE
78150,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78151,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78151,TX,19806,"Victoria Electric Coop, Inc",ERCT,FALSE
78152,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78152,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,FALSE
78154,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78154,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,FALSE
78155,TX,1892,"Bluebonnet Electric Coop, Inc",ERCT,TRUE
78155,TX,16900,City of Seguin - (TX),ERCT,FALSE
78155,TX,16604,City of San Antonio - (TX),ERCT,FALSE
78155,TX,14626,"Pedernales Electric Coop, Inc",ERCT,FALSE
78155,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,FALSE
78156,TX,16900,City of Seguin - (TX),ERCT,TRUE
78159,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,TRUE
78159,TX,10009,Karnes Electric Coop Inc,ERCT,FALSE
78159,TX,19806,"Victoria Electric Coop, Inc",ERCT,FALSE
78160,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,TRUE
78160,TX,10009,Karnes Electric Coop Inc,ERCT,FALSE
78161,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,TRUE
78162,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78163,TX,1175,"Bandera Electric Coop, Inc",ERCT,TRUE
78163,TX,14626,"Pedernales Electric Coop, Inc",ERCT,FALSE
78163,TX,16604,City of San Antonio - (TX),ERCT,FALSE
78164,TX,10009,Karnes Electric Coop Inc,ERCT,TRUE
78164,TX,19806,"Victoria Electric Coop, Inc",ERCT,FALSE
78201,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78202,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78203,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78204,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78205,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78206,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78207,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78208,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78209,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78210,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78211,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78212,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78213,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78214,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78215,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78216,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78217,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78218,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78219,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78220,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78221,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78222,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78223,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78223,TX,7752,Guadalupe Valley Elec Coop Inc,ERCT,FALSE
78224,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78225,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78226,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78227,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78228,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78229,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78230,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78231,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78232,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78233,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78234,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78235,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78236,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78237,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78238,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78239,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78240,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78241,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78242,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78243,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78244,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78245,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78246,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78247,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78248,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78249,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78250,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78251,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78252,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78253,TX,1175,"Bandera Electric Coop, Inc",ERCT,TRUE
78253,TX,16604,City of San Antonio - (TX),ERCT,FALSE
78254,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78255,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78256,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78257,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78258,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78259,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78260,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78261,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78263,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78264,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78264,TX,10009,Karnes Electric Coop Inc,ERCT,FALSE
78265,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78266,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78268,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78269,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78270,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78278,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78279,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78280,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78283,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78284,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78285,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78287,TX,60512,CPS Energy,ERCT,TRUE
78288,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78289,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78291,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78292,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78293,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78294,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78295,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78296,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78297,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78298,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78299,TX,16604,City of San Antonio - (TX),ERCT,TRUE
78330,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78332,TX,13830,Nueces Electric Cooperative,ERCT,TRUE
78333,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78335,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78336,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78336,TX,62927,San Patricio Electric Coop Inc,ERCT,FALSE
78338,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78338,TX,60547,Magic Valley Electric Coop Inc,ERCT,FALSE
78339,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78340,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78341,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78342,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78343,TX,13830,Nueces Electric Cooperative,ERCT,TRUE
78344,TX,12268,"Medina Electric Coop, Inc",ERCT,TRUE
78347,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78349,TX,13830,Nueces Electric Cooperative,ERCT,TRUE
78350,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78350,TX,62927,San Patricio Electric Coop Inc,ERCT,FALSE
78351,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78352,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78353,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78353,TX,12268,"Medina Electric Coop, Inc",ERCT,FALSE
78355,TX,12268,"Medina Electric Coop, Inc",ERCT,TRUE
78355,TX,13830,Nueces Electric Cooperative,ERCT,FALSE
78357,TX,12268,"Medina Electric Coop, Inc",ERCT,TRUE
78357,TX,13830,Nueces Electric Cooperative,ERCT,FALSE
78358,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78359,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78360,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78360,TX,1209,Medina Electric Coop Inc,ERCT,FALSE
78361,TX,12268,"Medina Electric Coop, Inc",ERCT,TRUE
78362,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78363,TX,13830,Nueces Electric Cooperative,ERCT,TRUE
78364,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78368,TX,16627,San Patricio Electric Coop Inc,ERCT,TRUE
78369,TX,12268,"Medina Electric Coop, Inc",ERCT,TRUE
78370,TX,16627,San Patricio Electric Coop Inc,ERCT,TRUE
78371,TX,12268,"Medina Electric Coop, Inc",ERCT,TRUE
78372,TX,13830,Nueces Electric Cooperative,ERCT,TRUE
78372,TX,16627,San Patricio Electric Coop Inc,ERCT,FALSE
78373,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78374,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78374,TX,62927,San Patricio Electric Coop Inc,ERCT,FALSE
78375,TX,13830,Nueces Electric Cooperative,ERCT,TRUE
78376,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78377,TX,16627,San Patricio Electric Coop Inc,ERCT,TRUE
78377,TX,19806,"Victoria Electric Coop, Inc",ERCT,FALSE
78379,TX,13830,Nueces Electric Cooperative,ERCT,TRUE
78380,TX,13830,Nueces Electric Cooperative,ERCT,TRUE
78381,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78382,TX,19806,"Victoria Electric Coop, Inc",ERCT,TRUE
78383,TX,13830,Nueces Electric Cooperative,ERCT,TRUE
78383,TX,16627,San Patricio Electric Coop Inc,ERCT,FALSE
78384,TX,13830,Nueces Electric Cooperative,ERCT,TRUE
78385,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78385,TX,13830,Nueces Electric Cooperative,ERCT,FALSE
78387,TX,16627,San Patricio Electric Coop Inc,ERCT,TRUE
78389,TX,16627,San Patricio Electric Coop Inc,ERCT,TRUE
78390,TX,16627,San Patricio Electric Coop Inc,ERCT,TRUE
78391,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78393,TX,16627,San Patricio Electric Coop Inc,ERCT,TRUE
78401,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78402,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78403,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78404,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78405,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78406,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78407,TX,16627,San Patricio Electric Coop Inc,ERCT,TRUE
78408,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78409,TX,16627,San Patricio Electric Coop Inc,ERCT,TRUE
78410,TX,16627,San Patricio Electric Coop Inc,ERCT,TRUE
78411,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78412,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78413,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78414,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78415,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78416,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78417,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78418,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78419,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78426,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78427,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78460,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78463,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78465,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78466,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78467,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78468,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78469,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78470,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78471,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78472,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78473,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78474,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78475,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78476,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78477,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78478,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78480,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78501,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78502,TX,17008,Sharyland Utilities LP,ERCT,TRUE
78503,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78503,TX,60547,Magic Valley Electric Coop Inc,ERCT,FALSE
78504,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78505,TX,17008,Sharyland Utilities LP,ERCT,TRUE
78516,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78520,TX,2409,Brownsville Public Utilities Board,ERCT,TRUE
78521,TX,2409,Brownsville Public Utilities Board,ERCT,TRUE
78521,TX,11501,Magic Valley Electric Coop Inc,ERCT,FALSE
78522,TX,2409,Brownsville Public Utilities Board,ERCT,TRUE
78523,TX,2409,Brownsville Public Utilities Board,ERCT,TRUE
78526,TX,2409,Brownsville Public Utilities Board,ERCT,TRUE
78526,TX,11501,Magic Valley Electric Coop Inc,ERCT,FALSE
78535,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78536,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78536,TX,12268,"Medina Electric Coop, Inc",ERCT,FALSE
78537,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78538,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78539,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78540,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78541,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78542,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78543,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78545,TX,12268,"Medina Electric Coop, Inc",ERCT,TRUE
78547,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78547,TX,1209,Medina Electric Coop Inc,ERCT,FALSE
78548,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78549,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78550,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78551,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78552,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78553,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78557,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78558,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78559,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78560,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78561,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78562,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78563,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78564,TX,12268,"Medina Electric Coop, Inc",ERCT,TRUE
78565,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78566,TX,2409,Brownsville Public Utilities Board,ERCT,TRUE
78566,TX,11501,Magic Valley Electric Coop Inc,ERCT,FALSE
78567,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78568,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78569,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78570,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78572,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78573,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78574,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78575,TX,2409,Brownsville Public Utilities Board,ERCT,TRUE
78576,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78577,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78578,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78579,TX,1024,AEP Texas Central Co [American Electric Power Co Inc],ERCT,TRUE
78580,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78582,TX,11501,Magic Valley Electric Coop Inc,ERCT,TRUE
78582,TX,12268,"Medina Electric Coop, Inc",ERCT,FALSE
