# Generated by supplier_candidates.py — EPA wires crosswalk + GeoNames +
# hand-curated 2023 CCA territories. County-grain CCA coverage over-offers in
# partially-covered counties; the supplier picker in the UI is the correction.
# is_default: TRUE = supplier a customer has with no action (CCA in CCA land).
zip,state,supplier_id,default_product,is_default,enrollment_share,notes,data_quality
95073,CA,CENTRAL_COAST_COMMUNITY_ENERGY,3Cchoice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95073,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95075,CA,CENTRAL_COAST_COMMUNITY_ENERGY,3Cchoice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95075,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95076,CA,CENTRAL_COAST_COMMUNITY_ENERGY,3Cchoice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95076,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95077,CA,CENTRAL_COAST_COMMUNITY_ENERGY,3Cchoice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95077,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95101,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95101,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95103,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95103,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95106,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95106,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95108,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95108,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95109,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95109,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95110,CA,CITY_OF_SANTA_CLARA_DBA_SILICON_VALLEY_P,Residential,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95110,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
95110,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95111,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95111,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95112,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95112,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95113,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95113,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95115,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95115,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95116,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95116,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95117,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95117,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95118,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95118,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95119,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95119,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95120,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95120,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95121,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95121,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95122,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95122,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95123,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95123,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95124,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95124,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95125,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95125,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95126,CA,CITY_OF_SANTA_CLARA_DBA_SILICON_VALLEY_P,Residential,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95126,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
95126,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95127,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95127,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95128,CA,CITY_OF_SANTA_CLARA_DBA_SILICON_VALLEY_P,Residential,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95128,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
95128,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95129,CA,CITY_OF_SANTA_CLARA_DBA_SILICON_VALLEY_P,Residential,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95129,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
95129,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95130,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95130,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95131,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95131,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95132,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95132,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95133,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95133,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95134,CA,CITY_OF_SANTA_CLARA_DBA_SILICON_VALLEY_P,Residential,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95134,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
95134,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95135,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95135,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95136,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95136,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95138,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95138,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95139,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95139,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95140,CA,SILICON_VALLEY_CLEAN_ENERGY,GreenStart,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95140,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95141,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95141,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95148,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95148,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95150,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95150,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95151,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95151,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95152,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95152,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95153,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95153,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95154,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95154,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95155,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95155,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95156,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95156,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95157,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95157,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95158,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95158,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95159,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95159,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95160,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95160,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95161,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95161,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95164,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95164,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95170,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95170,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95172,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95172,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95173,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95173,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95190,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95190,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95191,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95191,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95192,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95192,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95193,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95193,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95194,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95194,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95196,CA,SAN_JOS_CLEAN_ENERGY,GreenSource,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
95196,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95201,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95202,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95203,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95204,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95205,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95206,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95207,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95208,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95209,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95210,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95211,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95212,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95213,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95215,CA,MODESTO_IRRIGATION_DISTRICT,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95215,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,1.0,,CURATED_APPROXIMATE
95219,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95220,CA,LODI_ELECTRIC_UTILITY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95220,CA,SACRAMENTO_MUNICIPAL_UTILITY_DISTRICT,SMUD General Mix,FALSE,1.0,municipal/co-op,CURATED_APPROXIMATE
95220,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,1.0,,CURATED_APPROXIMATE
95221,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95222,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95223,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95224,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95225,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95226,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95227,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95228,CA,MODESTO_IRRIGATION_DISTRICT,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95228,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,1.0,,CURATED_APPROXIMATE
95229,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95230,CA,MODESTO_IRRIGATION_DISTRICT,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95230,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,1.0,,CURATED_APPROXIMATE
95231,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95232,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95233,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95234,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95236,CA,MODESTO_IRRIGATION_DISTRICT,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95236,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,1.0,,CURATED_APPROXIMATE
95237,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95240,CA,LODI_ELECTRIC_UTILITY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95240,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,1.0,,CURATED_APPROXIMATE
95241,CA,LODI_ELECTRIC_UTILITY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95242,CA,LODI_ELECTRIC_UTILITY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95242,CA,SACRAMENTO_MUNICIPAL_UTILITY_DISTRICT,SMUD General Mix,FALSE,1.0,municipal/co-op,CURATED_APPROXIMATE
95242,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,1.0,,CURATED_APPROXIMATE
95245,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95246,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95247,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95248,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95249,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95250,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95251,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95252,CA,MODESTO_IRRIGATION_DISTRICT,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95252,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,1.0,,CURATED_APPROXIMATE
95253,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95254,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95255,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95257,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95258,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95267,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95269,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95296,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95297,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95301,CA,MERCED_IRRIGATION_DISTRICT,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95301,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,1.0,,CURATED_APPROXIMATE
95303,CA,MERCED_IRRIGATION_DISTRICT,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95303,CA,TURLOCK_IRRIGATION_DISTRICT,Retail Power Supply,FALSE,1.0,municipal/co-op,CURATED_APPROXIMATE
95303,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,1.0,,CURATED_APPROXIMATE
95304,CA,MODESTO_IRRIGATION_DISTRICT,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95304,CA,AVA_COMMUNITY_ENERGY,Bright Choice,FALSE,0.88,CCA default territory,CURATED_APPROXIMATE
95304,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
95305,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95306,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95307,CA,MODESTO_IRRIGATION_DISTRICT,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95307,CA,TURLOCK_IRRIGATION_DISTRICT,Retail Power Supply,FALSE,1.0,municipal/co-op,CURATED_APPROXIMATE
95309,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95310,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95311,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95312,CA,MERCED_IRRIGATION_DISTRICT,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
95313,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95313,CA,TURLOCK_IRRIGATION_DISTRICT,Retail Power Supply,FALSE,1.0,municipal/co-op,CURATED_APPROXIMATE
95314,CA,PACIFIC_GAS_AND_ELECTRIC_COMPANY,Base Plan,TRUE,1.0,,CURATED_APPROXIMATE
95315,CA,TURLOCK_IRRIGATION_DISTRICT,Retail Power Supply,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
